user_id,registered_at,acquisition_channel,age_group,city_tier,risk_profile,initial_cash_balance,marketing_consent
4127,2024-09-20 00:00:00,organic,26-35,T3+,aggressive,2873.58,0
4128,2024-09-13 00:00:00,paid_search,26-35,T3+,balanced,2501.77,1
4129,2024-11-08 00:00:00,paid_search,56+,T1,cautious,8118.38,0
4130,2024-12-06 00:00:00,referral,46-55,T3+,balanced,2796.09,1
4131,2024-12-14 00:00:00,paid_search,26-35,T2,balanced,6828.75,0
4132,2024-01-08 00:00:00,organic,36-45,T1,cautious,35125.63,1
4133,2024-12-20 00:00:00,paid_search,26-35,T3+,balanced,9968.2,1
4134,2024-05-02 00:00:00,bank_partner,46-55,T1,cautious,14400.1,1
4135,2024-07-20 00:00:00,referral,18-25,T1,cautious,676.34,1
4136,2024-06-30 00:00:00,referral,26-35,T3+,balanced,9463.44,1
4137,2024-01-10 00:00:00,paid_search,36-45,T2,balanced,1620.41,0
4138,2024-12-15 00:00:00,organic,18-25,T3+,aggressive,4808.75,0
4139,2024-12-28 00:00:00,paid_search,36-45,T2,cautious,26090.47,1
4140,2024-03-10 00:00:00,referral,46-55,T1,aggressive,31705.38,1
4141,2024-05-14 00:00:00,organic,36-45,T3+,cautious,13097.62,0
4142,2024-07-30 00:00:00,paid_search,26-35,T2,balanced,48750.53,1
4143,2024-03-01 00:00:00,organic,18-25,T3+,balanced,1379.02,1
4144,2024-12-27 00:00:00,social,18-25,T2,balanced,7440.58,0
4145,2024-12-06 00:00:00,organic,26-35,T2,cautious,1913.37,1
4146,2024-05-05 00:00:00,bank_partner,46-55,T3+,balanced,3666.47,0
4147,2024-04-22 00:00:00,social,26-35,T2,balanced,19257.79,0
4148,2024-05-22 00:00:00,paid_search,26-35,T2,balanced,2476.27,1
4149,2024-11-26 00:00:00,organic,36-45,T3+,cautious,14686.44,0
4150,2024-10-10 00:00:00,referral,36-45,T2,balanced,32449.31,1
4151,2024-10-15 00:00:00,organic,18-25,T2,balanced,1693.38,1
4152,2024-07-07 00:00:00,organic,26-35,T1,balanced,2225.4,0
4153,2024-01-13 00:00:00,organic,26-35,T3+,balanced,8437.81,1
4154,2024-07-31 00:00:00,social,46-55,T2,balanced,56224.65,1
4155,2024-01-01 00:00:00,organic,36-45,T2,cautious,8731.03,1
4156,2024-06-13 00:00:00,organic,36-45,T2,cautious,14432.35,1
4157,2024-08-08 00:00:00,bank_partner,26-35,T3+,balanced,33364.35,1
4158,2024-04-10 00:00:00,paid_search,36-45,T2,cautious,996.41,1
4159,2024-03-05 00:00:00,organic,46-55,T2,balanced,4230.94,0
4160,2024-04-17 00:00:00,paid_search,18-25,T3+,cautious,3029.51,1
4161,2024-06-02 00:00:00,bank_partner,26-35,T1,balanced,1303.3,1
4162,2024-04-22 00:00:00,referral,46-55,T2,balanced,5220.5,1
4163,2024-09-02 00:00:00,paid_search,18-25,T2,balanced,500.0,1
4164,2024-01-12 00:00:00,organic,18-25,T3+,balanced,895.73,0
4165,2024-09-02 00:00:00,paid_search,46-55,T2,balanced,2547.97,0
4166,2024-01-09 00:00:00,social,18-25,T2,balanced,500.0,1
4167,2024-01-08 00:00:00,organic,26-35,T2,cautious,8891.5,1
4168,2024-05-10 00:00:00,organic,18-25,T2,cautious,9075.86,1
4169,2024-07-15 00:00:00,social,46-55,T1,cautious,11316.36,1
4170,2024-10-25 00:00:00,social,26-35,T2,balanced,946.1,1
4171,2024-02-15 00:00:00,social,36-45,T3+,balanced,29293.97,0
4172,2024-04-29 00:00:00,bank_partner,36-45,T2,cautious,10279.1,0
4173,2024-09-01 00:00:00,paid_search,36-45,T1,cautious,12710.01,1
4174,2024-10-17 00:00:00,bank_partner,46-55,T2,balanced,3274.85,1
4175,2024-12-31 00:00:00,bank_partner,26-35,T2,aggressive,11480.57,0
4176,2024-07-02 00:00:00,social,26-35,T2,cautious,5133.08,0
4177,2024-12-31 00:00:00,organic,26-35,T1,balanced,19195.21,1
4178,2024-06-27 00:00:00,organic,46-55,T2,cautious,46171.25,1
4179,2024-03-06 00:00:00,bank_partner,26-35,T2,balanced,11794.61,0
4180,2024-10-22 00:00:00,organic,18-25,T1,balanced,16270.1,1
4181,2024-05-10 00:00:00,referral,36-45,T3+,cautious,5955.94,0
4182,2024-04-06 00:00:00,social,36-45,T2,balanced,4210.4,1
4183,2024-01-19 00:00:00,organic,18-25,T2,balanced,19790.66,1
4184,2024-10-23 00:00:00,referral,26-35,T2,cautious,17096.79,1
4185,2024-02-23 00:00:00,social,36-45,T2,balanced,107535.54,1
4186,2024-12-19 00:00:00,referral,26-35,T2,aggressive,12819.48,1
4187,2024-04-28 00:00:00,social,18-25,T2,aggressive,1111.33,1
4188,2024-04-02 00:00:00,organic,36-45,T1,balanced,6732.13,1
4189,2024-10-16 00:00:00,paid_search,46-55,T3+,balanced,3738.73,1
4190,2024-11-22 00:00:00,referral,36-45,T3+,balanced,11765.43,1
4191,2024-09-29 00:00:00,referral,56+,T1,aggressive,36325.5,1
4192,2024-08-22 00:00:00,paid_search,56+,T2,cautious,24474.21,1
4193,2024-06-24 00:00:00,bank_partner,56+,T3+,cautious,12758.97,0
4194,2024-12-20 00:00:00,social,46-55,T2,cautious,8120.64,1
4195,2024-02-15 00:00:00,organic,26-35,T3+,balanced,15144.19,0
4196,2024-08-04 00:00:00,social,18-25,T2,cautious,3989.02,1
4197,2024-05-02 00:00:00,paid_search,26-35,T2,balanced,23371.12,0
4198,2024-11-08 00:00:00,referral,36-45,T2,balanced,2141.05,1
4199,2024-02-22 00:00:00,paid_search,36-45,T2,balanced,2921.92,1
4200,2024-06-20 00:00:00,organic,36-45,T1,balanced,13270.35,0
4201,2024-06-13 00:00:00,bank_partner,46-55,T2,aggressive,7921.41,0
4202,2024-11-08 00:00:00,social,46-55,T3+,cautious,5231.96,0
4203,2024-03-10 00:00:00,paid_search,46-55,T3+,balanced,4986.07,0
4204,2024-12-03 00:00:00,organic,26-35,T2,cautious,2997.06,1
4205,2024-04-02 00:00:00,referral,36-45,T1,cautious,3075.41,1
4206,2024-10-30 00:00:00,social,26-35,T1,balanced,13990.35,0
4207,2024-07-08 00:00:00,bank_partner,26-35,T2,balanced,9721.96,1
4208,2024-02-09 00:00:00,paid_search,46-55,T1,balanced,53944.85,1
4209,2024-06-04 00:00:00,paid_search,46-55,T2,balanced,4779.5,1
4210,2024-10-16 00:00:00,paid_search,26-35,T3+,aggressive,1963.6,1
4211,2024-09-28 00:00:00,paid_search,18-25,T1,cautious,22949.95,1
4212,2024-04-18 00:00:00,bank_partner,26-35,T2,aggressive,20463.21,0
4213,2024-06-13 00:00:00,paid_search,18-25,T1,cautious,5309.5,1
4214,2024-07-27 00:00:00,bank_partner,26-35,T2,cautious,17139.39,1
4215,2024-01-18 00:00:00,paid_search,26-35,T3+,aggressive,865.64,0
4216,2024-07-16 00:00:00,paid_search,36-45,T1,cautious,2506.98,1
4217,2024-06-08 00:00:00,paid_search,56+,T3+,cautious,12394.57,0
4218,2024-06-27 00:00:00,bank_partner,36-45,T2,balanced,18241.19,1
4219,2024-02-17 00:00:00,social,46-55,T1,balanced,3530.63,0
4220,2024-11-04 00:00:00,organic,26-35,T1,balanced,12985.54,1
4221,2024-10-29 00:00:00,organic,36-45,T2,cautious,9189.83,1
4222,2024-01-12 00:00:00,social,26-35,T3+,cautious,53363.09,0
4223,2024-01-31 00:00:00,paid_search,18-25,T3+,cautious,4209.09,1
4224,2024-03-20 00:00:00,social,26-35,T2,balanced,19007.96,1
4225,2024-03-05 00:00:00,social,18-25,T2,balanced,5242.58,1
4226,2024-04-20 00:00:00,bank_partner,26-35,T1,balanced,44200.21,1
4227,2024-08-31 00:00:00,referral,36-45,T1,balanced,752.46,1
4228,2024-10-30 00:00:00,referral,26-35,T3+,cautious,5622.97,1
4229,2024-04-13 00:00:00,social,36-45,T2,aggressive,34016.17,1
4230,2024-02-24 00:00:00,paid_search,36-45,T1,aggressive,32717.06,0
4231,2024-11-27 00:00:00,organic,36-45,T1,cautious,13778.99,1
4232,2024-09-30 00:00:00,bank_partner,56+,T2,aggressive,51091.04,1
4233,2024-09-17 00:00:00,bank_partner,26-35,T1,balanced,3611.16,0
4234,2024-10-25 00:00:00,paid_search,26-35,T2,aggressive,33374.28,1
4235,2024-08-24 00:00:00,paid_search,26-35,T2,cautious,38523.06,1
4236,2024-02-08 00:00:00,paid_search,26-35,T3+,cautious,21691.83,1
4237,2024-06-06 00:00:00,paid_search,36-45,T1,balanced,30566.86,1
4238,2024-07-14 00:00:00,bank_partner,46-55,T2,cautious,2559.69,1
4239,2024-10-19 00:00:00,organic,36-45,T3+,balanced,13032.81,1
4240,2024-10-15 00:00:00,organic,46-55,T2,cautious,11814.2,1
4241,2024-05-05 00:00:00,bank_partner,26-35,T3+,aggressive,29546.19,0
4242,2024-05-27 00:00:00,social,36-45,T2,cautious,4166.65,1
4243,2024-05-26 00:00:00,organic,26-35,T2,cautious,3794.89,1
4244,2024-03-09 00:00:00,organic,26-35,T3+,cautious,5772.36,1
4245,2024-02-12 00:00:00,bank_partner,26-35,T1,cautious,31533.55,1
4246,2024-02-08 00:00:00,organic,36-45,T2,balanced,28393.58,0
4247,2024-08-23 00:00:00,organic,36-45,T2,cautious,5640.04,1
4248,2024-07-23 00:00:00,social,26-35,T2,balanced,41858.69,1
4249,2024-10-14 00:00:00,organic,36-45,T2,cautious,5713.73,1
4250,2024-01-24 00:00:00,paid_search,56+,T1,cautious,6424.44,1
4251,2024-07-07 00:00:00,referral,18-25,T1,cautious,5976.37,1
4252,2024-07-23 00:00:00,organic,18-25,T1,balanced,1604.35,0
4253,2024-05-21 00:00:00,organic,26-35,T3+,aggressive,13386.57,1
4254,2024-09-01 00:00:00,social,26-35,T3+,balanced,7618.86,1
4255,2024-01-14 00:00:00,organic,36-45,T2,cautious,10508.93,1
4256,2024-08-04 00:00:00,bank_partner,26-35,T1,balanced,2879.06,0
4257,2024-08-08 00:00:00,organic,26-35,T1,aggressive,121831.48,0
4258,2024-08-13 00:00:00,organic,36-45,T3+,cautious,19666.8,1
4259,2024-03-01 00:00:00,organic,26-35,T2,balanced,2243.24,1
4260,2024-09-19 00:00:00,organic,36-45,T1,cautious,1492.38,0
4261,2024-04-23 00:00:00,organic,36-45,T3+,balanced,9357.25,0
4262,2024-11-13 00:00:00,organic,46-55,T2,balanced,4765.6,1
4263,2024-10-01 00:00:00,organic,26-35,T3+,balanced,14314.39,1
4264,2024-07-24 00:00:00,paid_search,26-35,T1,cautious,11339.53,1
4265,2024-07-18 00:00:00,paid_search,26-35,T3+,aggressive,2164.62,1
4266,2024-01-07 00:00:00,social,26-35,T1,balanced,6207.29,1
4267,2024-05-05 00:00:00,organic,26-35,T3+,cautious,11934.96,0
4268,2024-12-25 00:00:00,organic,26-35,T2,cautious,2637.67,0
4269,2024-08-06 00:00:00,social,36-45,T1,aggressive,9245.91,1
4270,2024-08-11 00:00:00,referral,26-35,T3+,balanced,6305.56,0
4271,2024-02-19 00:00:00,referral,36-45,T1,aggressive,2891.76,1
4272,2024-06-10 00:00:00,paid_search,46-55,T1,balanced,47864.96,1
4273,2024-06-09 00:00:00,social,46-55,T3+,balanced,23674.27,1
4274,2024-06-12 00:00:00,organic,26-35,T2,cautious,3585.38,1
4275,2024-05-25 00:00:00,paid_search,26-35,T3+,cautious,19737.02,0
4276,2024-07-11 00:00:00,paid_search,36-45,T3+,aggressive,11093.9,1
4277,2024-07-17 00:00:00,referral,56+,T3+,balanced,2546.89,0
4278,2024-07-04 00:00:00,referral,46-55,T3+,cautious,5415.05,1
4279,2024-05-24 00:00:00,referral,56+,T2,balanced,30171.53,1
4280,2024-05-28 00:00:00,paid_search,26-35,T3+,cautious,29377.54,1
4281,2024-03-12 00:00:00,paid_search,36-45,T2,cautious,2976.54,1
4282,2024-08-22 00:00:00,organic,36-45,T2,balanced,2387.12,1
4283,2024-07-02 00:00:00,paid_search,46-55,T2,cautious,23484.64,1
4284,2024-10-26 00:00:00,paid_search,56+,T3+,aggressive,11421.21,1
4285,2024-01-04 00:00:00,organic,18-25,T3+,balanced,18156.42,0
4286,2024-08-23 00:00:00,referral,46-55,T3+,balanced,56261.39,1
4287,2024-10-06 00:00:00,referral,26-35,T3+,balanced,15780.0,1
4288,2024-11-01 00:00:00,social,36-45,T2,cautious,1523.55,0
4289,2024-01-05 00:00:00,paid_search,26-35,T3+,balanced,14035.45,1
4290,2024-06-23 00:00:00,bank_partner,46-55,T1,cautious,12470.75,1
4291,2024-11-22 00:00:00,organic,36-45,T2,balanced,17268.75,1
4292,2024-11-14 00:00:00,organic,56+,T2,cautious,11166.15,1
4293,2024-10-22 00:00:00,organic,46-55,T1,cautious,19565.48,1
4294,2024-11-27 00:00:00,paid_search,18-25,T3+,balanced,3989.47,1
4295,2024-10-15 00:00:00,paid_search,56+,T1,cautious,50659.76,1
4296,2024-04-28 00:00:00,organic,18-25,T3+,cautious,13334.43,0
4297,2024-08-26 00:00:00,organic,26-35,T1,balanced,8843.38,1
4298,2024-04-17 00:00:00,bank_partner,26-35,T1,aggressive,14784.51,0
4299,2024-08-14 00:00:00,paid_search,46-55,T2,cautious,61367.85,1
4300,2024-12-08 00:00:00,organic,36-45,T2,aggressive,21353.6,1
4301,2024-05-15 00:00:00,bank_partner,26-35,T2,balanced,3052.28,0
4302,2024-02-28 00:00:00,referral,26-35,T2,cautious,31759.5,1
4303,2024-05-08 00:00:00,referral,46-55,T3+,aggressive,11509.95,1
4304,2024-03-17 00:00:00,organic,36-45,T1,balanced,22777.4,1
4305,2024-11-24 00:00:00,referral,36-45,T1,balanced,524.48,0
4306,2024-02-04 00:00:00,referral,26-35,T1,balanced,3618.99,1
4307,2024-09-28 00:00:00,bank_partner,36-45,T3+,balanced,2166.58,1
4308,2024-07-27 00:00:00,social,36-45,T1,balanced,5727.3,1
4309,2024-03-06 00:00:00,organic,46-55,T2,cautious,2125.65,1
4310,2024-10-29 00:00:00,organic,26-35,T3+,balanced,9662.25,1
4311,2024-03-06 00:00:00,paid_search,36-45,T3+,balanced,14566.76,0
4312,2024-12-12 00:00:00,referral,36-45,T2,cautious,36463.71,0
4313,2024-06-23 00:00:00,referral,18-25,T3+,balanced,1694.04,0
4314,2024-04-13 00:00:00,bank_partner,26-35,T1,balanced,37031.02,0
4315,2024-10-24 00:00:00,referral,56+,T2,cautious,26061.71,1
4316,2024-09-25 00:00:00,organic,56+,T2,cautious,5750.81,1
4317,2024-08-06 00:00:00,paid_search,18-25,T3+,aggressive,4478.74,1
4318,2024-11-26 00:00:00,social,36-45,T3+,balanced,13181.51,0
4319,2024-07-25 00:00:00,paid_search,46-55,T2,cautious,53921.22,1
4320,2024-07-30 00:00:00,referral,26-35,T3+,cautious,8405.8,1
4321,2024-04-30 00:00:00,bank_partner,26-35,T2,cautious,30545.18,0
4322,2024-11-26 00:00:00,organic,36-45,T3+,cautious,40332.73,1
4323,2024-07-29 00:00:00,bank_partner,26-35,T2,balanced,6319.27,1
4324,2024-05-28 00:00:00,social,18-25,T1,balanced,2905.97,1
4325,2024-04-11 00:00:00,organic,56+,T2,cautious,6202.34,1
4326,2024-11-22 00:00:00,bank_partner,46-55,T3+,cautious,836.28,1
4327,2024-10-01 00:00:00,organic,36-45,T3+,cautious,6596.74,1
4328,2024-05-20 00:00:00,social,36-45,T3+,cautious,15359.76,0
4329,2024-11-28 00:00:00,organic,46-55,T3+,aggressive,11860.4,1
4330,2024-11-17 00:00:00,referral,36-45,T2,aggressive,4448.86,0
4331,2024-03-10 00:00:00,paid_search,26-35,T2,balanced,32471.63,1
4332,2024-05-10 00:00:00,organic,46-55,T1,balanced,20307.23,1
4333,2024-07-26 00:00:00,organic,26-35,T2,aggressive,6518.2,1
4334,2024-11-24 00:00:00,paid_search,18-25,T3+,cautious,16974.18,1
4335,2024-08-18 00:00:00,organic,18-25,T3+,balanced,3705.34,0
4336,2024-04-08 00:00:00,referral,36-45,T3+,aggressive,15019.0,1
4337,2024-07-28 00:00:00,organic,18-25,T2,cautious,18136.65,1
4338,2024-02-16 00:00:00,paid_search,26-35,T2,balanced,11499.08,1
4339,2024-07-19 00:00:00,referral,26-35,T3+,balanced,17751.19,1
4340,2024-03-23 00:00:00,organic,36-45,T3+,cautious,1101.42,1
4341,2024-10-21 00:00:00,referral,46-55,T2,balanced,20789.12,1
4342,2024-12-14 00:00:00,social,18-25,T3+,balanced,26703.37,1
4343,2024-01-10 00:00:00,organic,26-35,T2,aggressive,20791.79,1
4344,2024-01-09 00:00:00,social,46-55,T3+,balanced,5504.13,1
4345,2024-07-25 00:00:00,organic,46-55,T2,aggressive,16775.86,1
4346,2024-08-14 00:00:00,paid_search,36-45,T1,cautious,6704.6,1
4347,2024-10-15 00:00:00,referral,26-35,T3+,balanced,30386.3,1
4348,2024-04-11 00:00:00,bank_partner,26-35,T1,cautious,20141.19,1
4349,2024-10-20 00:00:00,social,36-45,T2,cautious,5767.95,0
4350,2024-01-28 00:00:00,social,46-55,T2,cautious,8959.48,1
4351,2024-11-09 00:00:00,social,36-45,T2,aggressive,23038.58,1
4352,2024-07-19 00:00:00,referral,36-45,T2,cautious,2394.37,1
4353,2024-12-15 00:00:00,referral,36-45,T2,balanced,51289.82,1
4354,2024-06-29 00:00:00,bank_partner,26-35,T2,balanced,14536.08,1
4355,2024-08-04 00:00:00,organic,26-35,T3+,cautious,40085.38,1
4356,2024-01-23 00:00:00,bank_partner,36-45,T2,aggressive,4083.72,0
4357,2024-12-15 00:00:00,social,26-35,T2,cautious,4974.36,1
4358,2024-11-28 00:00:00,referral,26-35,T1,balanced,27735.95,1
4359,2024-05-24 00:00:00,referral,46-55,T2,balanced,13829.09,1
4360,2024-04-15 00:00:00,referral,46-55,T1,balanced,5919.67,1
4361,2024-05-20 00:00:00,referral,56+,T3+,cautious,4699.85,1
4362,2024-10-02 00:00:00,organic,26-35,T1,cautious,5332.1,1
4363,2024-02-07 00:00:00,organic,36-45,T2,cautious,4906.05,0
4364,2024-06-22 00:00:00,social,56+,T2,balanced,17848.5,1
4365,2024-02-21 00:00:00,social,46-55,T2,balanced,2238.2,1
4366,2024-10-06 00:00:00,paid_search,26-35,T1,aggressive,5138.27,1
4367,2024-10-01 00:00:00,referral,36-45,T1,aggressive,15615.17,1
4368,2024-09-08 00:00:00,organic,26-35,T1,cautious,8173.58,0
4369,2024-10-12 00:00:00,paid_search,26-35,T1,cautious,38245.56,1
4370,2024-04-01 00:00:00,paid_search,26-35,T2,balanced,40741.78,1
4371,2024-10-22 00:00:00,paid_search,18-25,T3+,balanced,4948.6,1
4372,2024-12-12 00:00:00,paid_search,18-25,T3+,balanced,33452.7,1
4373,2024-09-11 00:00:00,organic,56+,T3+,cautious,5695.57,1
4374,2024-01-02 00:00:00,organic,46-55,T2,balanced,32406.13,1
4375,2024-03-27 00:00:00,bank_partner,18-25,T2,balanced,704.13,0
4376,2024-11-21 00:00:00,paid_search,18-25,T3+,balanced,2081.73,1
4377,2024-10-02 00:00:00,organic,26-35,T1,balanced,41866.68,1
4378,2024-01-24 00:00:00,paid_search,26-35,T1,balanced,19470.38,1
4379,2024-02-22 00:00:00,referral,26-35,T1,cautious,14101.45,1
4380,2024-11-10 00:00:00,social,36-45,T1,aggressive,4076.04,1
4381,2024-07-13 00:00:00,bank_partner,46-55,T3+,balanced,11276.32,1
4382,2024-07-21 00:00:00,organic,46-55,T3+,cautious,8554.62,1
4383,2024-01-26 00:00:00,organic,36-45,T1,aggressive,11449.79,1
4384,2024-05-21 00:00:00,referral,26-35,T2,aggressive,10504.99,1
4385,2024-09-17 00:00:00,referral,26-35,T2,cautious,22001.9,1
4386,2024-05-27 00:00:00,organic,18-25,T2,balanced,7606.63,1
4387,2024-07-11 00:00:00,bank_partner,36-45,T2,cautious,3417.49,1
4388,2024-07-25 00:00:00,referral,18-25,T2,balanced,49335.99,1
4389,2024-08-08 00:00:00,organic,26-35,T1,balanced,4268.2,0
4390,2024-08-30 00:00:00,organic,46-55,T1,cautious,18325.24,1
4391,2024-04-11 00:00:00,paid_search,36-45,T3+,balanced,43198.01,1
4392,2024-07-04 00:00:00,referral,26-35,T3+,balanced,3165.0,0
4393,2024-01-14 00:00:00,referral,18-25,T1,aggressive,12127.54,1
4394,2024-10-19 00:00:00,social,26-35,T2,balanced,8848.6,1
4395,2024-07-24 00:00:00,paid_search,46-55,T1,balanced,5702.47,1
4396,2024-07-14 00:00:00,organic,26-35,T2,balanced,6530.39,1
4397,2024-02-19 00:00:00,organic,36-45,T1,cautious,10325.74,1
4398,2024-10-06 00:00:00,organic,26-35,T2,cautious,1975.77,0
4399,2024-02-24 00:00:00,bank_partner,18-25,T1,balanced,1661.25,1
4400,2024-03-21 00:00:00,paid_search,36-45,T3+,cautious,8687.28,0
4401,2024-07-04 00:00:00,social,56+,T2,aggressive,15981.67,1
4402,2024-10-17 00:00:00,paid_search,26-35,T3+,balanced,3324.96,1
4403,2024-05-18 00:00:00,referral,36-45,T3+,cautious,66873.88,0
4404,2024-11-02 00:00:00,social,46-55,T1,aggressive,9642.86,1
4405,2024-03-01 00:00:00,bank_partner,26-35,T2,cautious,7302.86,1
4406,2024-05-10 00:00:00,organic,46-55,T1,balanced,8768.54,1
4407,2024-02-29 00:00:00,social,46-55,T1,cautious,9088.44,1
4408,2024-07-31 00:00:00,paid_search,36-45,T2,aggressive,40631.75,0
4409,2024-02-11 00:00:00,referral,26-35,T2,balanced,19367.94,1
4410,2024-12-08 00:00:00,paid_search,36-45,T3+,balanced,102569.93,1
4411,2024-11-29 00:00:00,bank_partner,26-35,T3+,cautious,99321.68,1
4412,2024-12-01 00:00:00,organic,36-45,T1,cautious,6404.88,0
4413,2024-06-07 00:00:00,bank_partner,26-35,T3+,cautious,2552.98,0
4414,2024-04-30 00:00:00,organic,18-25,T3+,aggressive,3063.5,0
4415,2024-05-20 00:00:00,social,26-35,T1,balanced,1696.11,0
4416,2024-07-03 00:00:00,social,26-35,T2,balanced,15215.24,0
4417,2024-08-18 00:00:00,organic,18-25,T1,balanced,5062.97,0
4418,2024-08-11 00:00:00,organic,26-35,T2,balanced,38599.54,1
4419,2024-10-29 00:00:00,organic,46-55,T3+,cautious,5662.19,0
4420,2024-08-06 00:00:00,referral,36-45,T3+,balanced,46177.57,1
4421,2024-07-30 00:00:00,referral,36-45,T3+,balanced,87492.15,1
4422,2024-12-28 00:00:00,paid_search,26-35,T1,aggressive,4965.45,1
4423,2024-09-01 00:00:00,social,36-45,T1,balanced,22787.48,1
4424,2024-06-11 00:00:00,organic,26-35,T1,cautious,6047.58,1
4425,2024-09-28 00:00:00,social,36-45,T1,aggressive,4472.64,0
4426,2024-03-26 00:00:00,bank_partner,46-55,T3+,balanced,48514.15,1
4427,2024-12-02 00:00:00,bank_partner,46-55,T1,cautious,12699.08,1
4428,2024-10-30 00:00:00,social,26-35,T3+,aggressive,2227.32,0
4429,2024-09-18 00:00:00,paid_search,36-45,T3+,balanced,2453.79,0
4430,2024-12-24 00:00:00,social,46-55,T2,balanced,21540.25,1
4431,2024-06-24 00:00:00,bank_partner,36-45,T1,balanced,1293.64,1
4432,2024-10-25 00:00:00,organic,46-55,T3+,aggressive,28873.74,1
4433,2024-11-09 00:00:00,social,46-55,T2,balanced,7156.22,1
4434,2024-11-29 00:00:00,organic,46-55,T2,cautious,1603.8,0
4435,2024-12-13 00:00:00,bank_partner,26-35,T2,cautious,2710.94,1
4436,2024-06-14 00:00:00,social,36-45,T2,cautious,4748.56,1
4437,2024-12-21 00:00:00,bank_partner,56+,T1,aggressive,9257.86,1
4438,2024-12-27 00:00:00,organic,26-35,T3+,cautious,22169.16,1
4439,2024-02-27 00:00:00,organic,36-45,T2,balanced,51297.35,1
4440,2024-05-08 00:00:00,bank_partner,18-25,T3+,aggressive,1544.19,1
4441,2024-08-11 00:00:00,organic,36-45,T2,cautious,4377.83,0
4442,2024-09-09 00:00:00,organic,46-55,T3+,balanced,18889.97,0
4443,2024-06-09 00:00:00,social,46-55,T2,cautious,973.57,1
4444,2024-08-07 00:00:00,organic,26-35,T2,cautious,7791.61,0
4445,2024-02-20 00:00:00,social,18-25,T3+,cautious,37774.27,1
4446,2024-03-15 00:00:00,bank_partner,46-55,T2,aggressive,39588.32,1
4447,2024-12-15 00:00:00,social,18-25,T3+,aggressive,4227.36,1
4448,2024-01-27 00:00:00,organic,26-35,T1,aggressive,3945.57,1
4449,2024-05-21 00:00:00,organic,46-55,T1,balanced,2091.68,1
4450,2024-03-25 00:00:00,referral,26-35,T1,cautious,6570.36,1
4451,2024-07-24 00:00:00,bank_partner,18-25,T3+,balanced,4070.07,0
4452,2024-07-22 00:00:00,paid_search,36-45,T2,balanced,6582.52,1
4453,2024-07-07 00:00:00,paid_search,18-25,T1,aggressive,3481.19,1
4454,2024-11-21 00:00:00,paid_search,26-35,T1,cautious,2552.3,1
4455,2024-05-05 00:00:00,organic,26-35,T2,balanced,8953.32,1
4456,2024-01-26 00:00:00,bank_partner,36-45,T3+,cautious,4208.82,1
4457,2024-01-02 00:00:00,organic,46-55,T1,aggressive,64572.23,0
4458,2024-07-07 00:00:00,paid_search,26-35,T1,cautious,4700.85,0
4459,2024-07-08 00:00:00,paid_search,18-25,T2,aggressive,2227.04,1
4460,2024-11-13 00:00:00,social,26-35,T1,balanced,18097.06,1
4461,2024-04-16 00:00:00,organic,36-45,T1,aggressive,21139.56,1
4462,2024-11-20 00:00:00,paid_search,46-55,T1,balanced,1827.72,1
4463,2024-05-16 00:00:00,organic,18-25,T2,balanced,1937.17,1
4464,2024-08-25 00:00:00,social,18-25,T2,aggressive,1861.02,1
4465,2024-12-08 00:00:00,organic,18-25,T2,aggressive,22544.33,1
4466,2024-03-31 00:00:00,bank_partner,46-55,T3+,cautious,26246.84,1
4467,2024-02-21 00:00:00,organic,36-45,T2,cautious,22772.67,1
4468,2024-08-09 00:00:00,organic,36-45,T3+,aggressive,6977.51,1
4469,2024-07-14 00:00:00,referral,26-35,T1,balanced,18440.28,1
4470,2024-10-26 00:00:00,bank_partner,26-35,T1,balanced,3942.04,1
