user_id,acquisition_channel,risk_profile,city_tier,initial_cash_balance,visits_lifetime,visits_90d,content_views,buys_lifetime,buys_90d,aum,days_since_last_visit,churned_next_90d
2367,bank_partner,cautious,T3+,11923.51,8,2,2,0,0,0.0,30,1
2369,organic,cautious,T2,7316.48,2,0,0,0,0,0.0,131,1
2370,social,balanced,T3+,22935.19,1,0,1,0,0,0.0,96,0
2371,bank_partner,aggressive,T2,8599.02,3,0,2,0,0,0.0,108,1
2373,paid_search,cautious,T2,18805.5,6,1,1,0,0,0.0,10,1
2375,social,cautious,T1,4139.29,4,1,4,0,0,0.0,32,1
2376,paid_search,balanced,T2,6940.35,2,0,0,0,0,0.0,146,1
2377,organic,cautious,T3+,3596.59,9,1,7,1,0,1222.87,57,0
2378,paid_search,balanced,T2,4114.02,1,0,0,0,0,0.0,103,0
2379,referral,cautious,T1,5810.74,4,1,1,0,0,0.0,43,1
2380,social,cautious,T1,10422.66,3,0,2,0,0,0.0,113,1
2381,organic,balanced,T3+,7966.82,1,1,0,0,0,0.0,43,1
2382,paid_search,balanced,T3+,16959.55,1,1,1,0,0,0.0,79,1
2384,social,balanced,T3+,2566.16,2,0,1,0,0,0.0,298,1
2386,paid_search,balanced,T3+,3799.45,2,0,1,0,0,0.0,100,1
2387,referral,balanced,T3+,30018.2,3,1,1,0,0,0.0,80,1
2388,social,balanced,T2,6659.12,1,0,0,0,0,0.0,121,1
2389,organic,aggressive,T3+,9262.28,0,0,0,0,0,0.0,170,1
2390,paid_search,cautious,T1,38954.77,1,1,0,0,0,0.0,63,0
2392,social,cautious,T1,2154.5,1,0,0,0,0,0.0,260,1
2394,organic,balanced,T2,2034.13,2,0,0,0,0,0.0,135,1
2395,bank_partner,balanced,T2,3493.35,1,0,0,0,0,0.0,287,1
2396,organic,balanced,T2,3330.93,4,0,3,0,0,0.0,97,1
2397,organic,balanced,T2,9606.83,5,3,1,0,0,0.0,12,1
2398,social,balanced,T3+,11253.21,3,2,1,0,0,0.0,40,0
2400,paid_search,aggressive,T1,12321.26,2,0,0,0,0,0.0,210,1
2402,paid_search,cautious,T1,1280.4,6,0,0,0,0,0.0,167,1
2403,social,cautious,T1,7549.92,2,0,2,0,0,0.0,205,1
2404,social,balanced,T3+,2167.14,1,0,0,0,0,0.0,112,1
2405,social,balanced,T1,2233.78,2,0,0,0,0,0.0,93,0
2406,organic,balanced,T1,5443.89,1,0,0,0,0,0.0,211,0
2408,bank_partner,balanced,T1,5753.48,3,1,1,0,0,0.0,7,1
2409,social,balanced,T2,8338.52,2,0,1,0,0,0.0,154,0
2410,referral,balanced,T3+,41784.07,4,1,1,0,0,0.0,90,0
2411,bank_partner,aggressive,T2,9822.29,1,0,0,0,0,0.0,101,0
2413,organic,balanced,T3+,6148.14,4,1,0,0,0,0.0,75,1
2414,referral,aggressive,T2,5944.96,2,0,1,0,0,0.0,237,1
2415,bank_partner,balanced,T1,24123.41,3,1,1,0,0,0.0,9,1
2416,social,cautious,T3+,31234.59,1,0,0,0,0,0.0,293,1
2417,paid_search,cautious,T3+,37564.05,9,1,3,3,1,20585.629999999997,9,1
2418,organic,cautious,T3+,27826.75,1,1,0,0,0,0.0,82,0
2419,referral,cautious,T2,2282.34,4,0,2,0,0,0.0,135,1
2421,paid_search,balanced,T2,4372.94,2,0,1,0,0,0.0,247,1
2422,organic,balanced,T2,1829.27,6,0,2,0,0,0.0,148,1
2427,paid_search,balanced,T2,8724.93,1,1,0,0,0,0.0,76,1
2428,organic,cautious,T1,13507.13,2,1,2,0,0,0.0,78,1
2429,organic,cautious,T2,2598.84,7,0,2,0,0,0.0,212,1
2431,organic,cautious,T1,1319.64,3,0,1,0,0,0.0,113,1
2432,bank_partner,balanced,T3+,10970.31,7,0,4,2,0,3348.49,134,1
2433,referral,balanced,T3+,6012.97,6,2,3,1,0,1406.81,12,1
2434,organic,balanced,T2,3467.1,5,1,1,0,0,0.0,70,1
2435,social,cautious,T3+,1822.25,2,0,0,0,0,0.0,151,1
2436,organic,cautious,T3+,15606.43,1,0,0,0,0,0.0,222,1
2437,paid_search,cautious,T3+,22739.25,2,0,1,0,0,0.0,234,1
2438,organic,balanced,T2,36922.48,5,0,2,0,0,0.0,143,1
2439,organic,aggressive,T1,2770.91,2,0,1,0,0,0.0,285,1
2440,organic,balanced,T3+,65099.97,6,3,4,0,0,0.0,78,1
2441,social,balanced,T1,4515.22,1,0,1,0,0,0.0,215,1
2443,organic,cautious,T1,1585.47,3,2,1,0,0,0.0,50,1
2444,organic,cautious,T2,18566.0,2,0,0,0,0,0.0,105,1
2445,referral,balanced,T1,120204.32,1,0,0,0,0,0.0,215,1
2446,social,aggressive,T1,17951.32,4,0,1,0,0,0.0,200,0
2448,referral,balanced,T2,15058.96,5,1,2,0,0,0.0,80,1
2449,bank_partner,cautious,T2,11476.12,4,1,3,0,0,0.0,0,1
2450,social,aggressive,T3+,9352.8,2,0,1,0,0,0.0,226,1
2452,referral,balanced,T1,28974.16,4,0,2,0,0,0.0,161,1
2453,bank_partner,cautious,T3+,5485.05,5,1,1,0,0,0.0,34,1
2455,paid_search,cautious,T3+,9377.22,1,0,0,0,0,0.0,113,1
2456,organic,cautious,T3+,10761.33,4,2,0,0,0,0.0,85,1
2458,paid_search,cautious,T2,2591.65,4,1,2,0,0,0.0,77,1
2460,organic,cautious,T1,14026.39,5,0,2,0,0,0.0,104,1
2461,social,balanced,T1,9982.14,0,0,0,0,0,0.0,99,0
2462,organic,aggressive,T3+,47629.48,4,0,2,0,0,0.0,98,1
2463,paid_search,balanced,T1,1721.89,7,1,4,4,0,726.94,58,1
2464,organic,aggressive,T3+,3502.16,4,0,3,0,0,0.0,159,0
2465,organic,balanced,T2,6201.02,3,1,2,0,0,0.0,20,0
2466,organic,cautious,T2,9051.85,1,0,1,0,0,0.0,217,1
2472,organic,balanced,T3+,5642.26,5,3,5,0,0,0.0,13,0
2473,social,balanced,T1,17414.22,5,3,2,0,0,0.0,23,1
2474,bank_partner,cautious,T2,23199.8,2,0,2,0,0,0.0,102,1
2475,social,aggressive,T3+,3319.28,3,0,0,0,0,0.0,123,1
2477,bank_partner,balanced,T2,5022.65,2,0,1,0,0,0.0,126,1
2480,social,cautious,T2,1196.91,2,0,0,0,0,0.0,156,1
2481,organic,cautious,T3+,12386.4,6,1,0,0,0,0.0,55,1
2482,referral,cautious,T1,32041.18,3,0,1,0,0,0.0,104,1
2483,bank_partner,cautious,T2,3789.72,4,0,3,0,0,0.0,92,0
2484,paid_search,balanced,T1,3689.41,1,0,1,0,0,0.0,183,1
2485,social,cautious,T2,500.0,8,3,5,0,0,0.0,36,1
2486,paid_search,cautious,T2,27785.91,4,0,3,0,0,0.0,152,0
2487,paid_search,cautious,T2,20596.9,1,0,1,0,0,0.0,239,1
2490,paid_search,balanced,T3+,6921.55,14,3,9,1,0,944.24,47,1
2491,paid_search,cautious,T2,10313.54,3,1,1,0,0,0.0,16,1
2492,organic,cautious,T3+,2504.39,4,0,3,0,0,0.0,285,1
2493,social,balanced,T2,11791.84,1,1,1,0,0,0.0,85,1
2494,organic,cautious,T2,2087.75,0,0,0,0,0,0.0,215,0
2495,organic,balanced,T2,16770.0,13,3,7,2,0,8638.0,4,1
2496,paid_search,cautious,T2,63930.0,10,3,6,1,1,20192.16,73,0
2497,social,cautious,T1,17912.21,2,0,1,0,0,0.0,139,0
2499,organic,cautious,T2,35222.08,4,2,4,0,0,0.0,43,0
2500,paid_search,balanced,T2,5182.17,5,0,2,0,0,0.0,151,1
2502,organic,balanced,T3+,16686.34,2,0,1,0,0,0.0,274,1
2503,organic,cautious,T2,4162.95,2,1,0,0,0,0.0,65,1
2504,bank_partner,cautious,T1,3899.48,2,0,0,0,0,0.0,133,1
2505,organic,balanced,T1,3717.25,0,0,0,0,0,0.0,168,1
2506,referral,aggressive,T1,500.0,2,0,0,0,0,0.0,219,0
2507,organic,cautious,T1,9661.45,2,1,0,0,0,0.0,82,1
2508,paid_search,balanced,T2,2852.19,0,0,0,0,0,0.0,315,1
2509,referral,balanced,T3+,36515.85,7,0,4,1,0,3832.03,160,1
2513,social,cautious,T3+,60859.87,4,1,2,0,0,0.0,84,1
2514,organic,cautious,T2,4966.41,5,0,2,0,0,0.0,108,0
2515,referral,cautious,T2,6452.6,5,0,3,1,0,1422.22,113,0
2516,social,balanced,T1,13386.87,7,0,4,2,0,5088.09,167,1
2519,social,balanced,T1,13435.79,4,0,3,0,0,0.0,176,0
2520,referral,balanced,T3+,1868.4,4,1,1,0,0,0.0,13,1
2522,referral,cautious,T2,4408.14,1,0,1,0,0,0.0,222,1
2523,paid_search,cautious,T1,500.41,3,0,0,0,0,0.0,150,1
2524,referral,balanced,T1,11290.5,3,1,1,0,0,0.0,81,1
2526,paid_search,cautious,T1,989.0,5,2,2,0,0,0.0,38,1
2527,paid_search,aggressive,T3+,44525.35,5,1,4,0,0,0.0,44,0
2528,social,balanced,T1,3796.35,4,0,4,0,0,0.0,157,1
2529,paid_search,aggressive,T3+,4261.81,2,1,0,0,0,0.0,75,0
2530,organic,cautious,T1,2340.3,2,1,0,0,0,0.0,45,1
2531,social,cautious,T1,24077.46,1,0,0,0,0,0.0,123,1
2532,paid_search,cautious,T1,9595.86,1,0,0,0,0,0.0,133,1
2533,referral,balanced,T1,31370.23,3,0,1,0,0,0.0,233,0
2534,social,balanced,T3+,7716.74,4,1,1,2,0,3772.84,88,0
2536,organic,balanced,T2,69857.48,0,0,0,0,0,0.0,172,1
2537,organic,balanced,T1,1151.57,4,0,2,0,0,0.0,103,1
2538,paid_search,cautious,T1,5546.37,1,1,0,0,0,0.0,7,1
2539,social,balanced,T3+,15946.25,6,5,1,0,0,0.0,33,1
2540,organic,balanced,T2,41389.6,5,3,1,1,0,17723.12,46,0
2541,organic,cautious,T3+,10707.41,3,2,2,0,0,0.0,4,0
2542,referral,balanced,T2,8170.55,4,0,3,0,0,0.0,115,1
2543,social,cautious,T2,1980.37,1,0,0,0,0,0.0,332,1
2544,social,cautious,T1,4249.78,3,1,1,0,0,0.0,50,0
2546,paid_search,cautious,T3+,2719.32,2,0,1,0,0,0.0,113,1
2547,paid_search,aggressive,T3+,12932.4,4,1,1,3,0,7588.12,48,1
2548,referral,balanced,T1,3531.63,1,0,0,0,0,0.0,266,1
2549,social,cautious,T2,7158.62,9,9,3,0,0,0.0,23,0
2550,organic,balanced,T3+,4638.62,1,0,0,0,0,0.0,132,0
2551,organic,balanced,T1,71296.28,2,0,0,0,0,0.0,249,1
2553,referral,cautious,T3+,15666.45,11,1,6,2,0,7038.74,72,0
2554,paid_search,balanced,T2,6489.98,7,1,1,3,0,3608.15,90,0
2557,referral,cautious,T2,1907.01,5,0,0,0,0,0.0,124,0
2559,social,balanced,T2,61346.82,1,1,1,0,0,0.0,80,1
2560,social,aggressive,T1,40295.53,7,2,1,2,1,8162.84,54,0
2561,organic,cautious,T2,4287.33,3,1,3,0,0,0.0,26,1
2562,paid_search,balanced,T1,98741.54,2,1,1,0,0,0.0,76,0
2563,referral,balanced,T1,56833.04,2,2,1,0,0,0.0,75,1
2565,paid_search,balanced,T1,28685.16,1,0,0,0,0,0.0,198,1
2566,bank_partner,balanced,T1,2657.12,0,0,0,0,0,0.0,334,0
2567,referral,aggressive,T1,15796.87,4,0,2,0,0,0.0,147,1
2568,paid_search,cautious,T1,33201.35,2,1,0,0,0,0.0,29,1
2570,referral,cautious,T2,87685.02,1,1,0,0,0,0.0,48,0
2572,organic,cautious,T2,17673.68,3,0,1,0,0,0.0,149,1
2574,bank_partner,balanced,T2,15509.52,4,2,1,0,0,0.0,45,1
2576,bank_partner,cautious,T2,3137.69,4,1,1,0,0,0.0,82,1
2577,organic,cautious,T2,88958.81,1,0,0,0,0,0.0,128,1
2578,paid_search,cautious,T2,27343.99,5,1,1,1,0,9260.84,15,1
2579,referral,cautious,T3+,15211.65,5,2,2,0,0,0.0,25,1
2580,social,balanced,T1,15532.12,0,0,0,0,0,0.0,363,1
2581,paid_search,balanced,T2,22144.41,9,1,6,2,0,10568.380000000001,69,1
2582,paid_search,aggressive,T3+,17435.61,2,0,0,0,0,0.0,167,1
2583,paid_search,cautious,T1,954.8,4,0,1,0,0,0.0,143,1
2585,bank_partner,cautious,T2,19987.44,2,0,0,0,0,0.0,167,1
2586,referral,balanced,T2,33444.62,1,0,1,0,0,0.0,123,1
2588,referral,balanced,T2,22389.03,2,0,1,0,0,0.0,135,1
2590,social,aggressive,T3+,11483.13,3,1,2,0,0,0.0,71,1
2591,paid_search,balanced,T1,10754.45,10,1,5,1,0,4804.94,46,0
2592,paid_search,cautious,T2,2475.81,1,0,0,0,0,0.0,255,1
2593,organic,balanced,T1,5595.01,1,0,1,0,0,0.0,120,1
2594,paid_search,balanced,T3+,4494.08,4,0,1,0,0,0.0,106,1
2595,organic,aggressive,T3+,68777.82,11,0,7,2,1,20243.63,123,1
2597,referral,aggressive,T3+,914.61,3,2,1,0,0,0.0,44,1
2598,social,balanced,T1,8145.2,3,0,1,0,0,0.0,250,1
2599,referral,cautious,T1,13356.29,6,4,4,3,1,5606.879999999999,19,1
2600,organic,balanced,T1,14041.03,3,0,2,0,0,0.0,99,1
2601,paid_search,cautious,T2,3129.08,1,0,0,0,0,0.0,292,1
2602,organic,aggressive,T1,3041.78,1,1,0,0,0,0.0,1,1
2603,bank_partner,aggressive,T1,1071.27,5,3,1,0,0,0.0,7,0
2604,social,cautious,T1,10062.72,4,2,1,0,0,0.0,17,0
2606,paid_search,aggressive,T1,2118.37,5,0,1,0,0,0.0,282,1
2610,organic,cautious,T2,11481.99,4,0,4,0,0,0.0,148,1
2611,social,balanced,T1,2946.05,7,2,2,0,0,0.0,53,1
2612,paid_search,cautious,T3+,9137.31,1,0,1,0,0,0.0,102,0
2613,paid_search,cautious,T3+,500.0,4,0,2,0,0,0.0,108,0
2614,organic,aggressive,T3+,23031.64,4,0,0,0,0,0.0,158,1
2615,bank_partner,cautious,T2,7972.06,3,2,1,0,0,0.0,54,1
2617,organic,balanced,T2,4186.99,6,1,2,0,0,0.0,16,0
2618,paid_search,aggressive,T1,5141.4,3,1,1,0,0,0.0,25,1
2619,bank_partner,aggressive,T3+,1944.15,1,0,0,0,0,0.0,130,1
2620,paid_search,aggressive,T2,15187.96,2,0,2,0,0,0.0,228,1
2621,organic,cautious,T2,4394.45,1,0,1,0,0,0.0,113,1
2627,social,cautious,T2,7979.51,11,1,4,1,0,2136.47,81,0
2628,social,balanced,T1,17566.93,1,1,0,0,0,0.0,87,1
2629,organic,cautious,T2,4711.94,6,1,2,0,0,0.0,9,1
2630,paid_search,balanced,T2,4395.01,1,0,0,0,0,0.0,319,1
2631,organic,balanced,T2,5629.24,4,3,1,2,0,2303.0,79,0
2632,organic,balanced,T2,4984.53,2,1,0,0,0,0.0,73,1
2633,social,balanced,T2,4131.71,0,0,0,0,0,0.0,291,1
2634,paid_search,balanced,T1,6866.59,2,0,1,0,0,0.0,175,1
2635,bank_partner,aggressive,T3+,1575.14,4,1,0,0,0,0.0,4,1
2636,organic,cautious,T1,14661.99,6,0,4,1,0,5311.42,108,1
2637,social,balanced,T2,13765.22,4,0,2,0,0,0.0,141,1
2638,bank_partner,cautious,T1,2903.51,7,5,2,0,0,0.0,24,0
2639,paid_search,cautious,T2,6679.94,2,0,0,0,0,0.0,122,1
2640,bank_partner,cautious,T3+,24473.3,6,1,2,0,0,0.0,24,0
2642,paid_search,cautious,T2,1323.69,2,2,2,0,0,0.0,13,1
2643,paid_search,cautious,T3+,16339.72,2,1,0,0,0,0.0,50,1
2645,organic,aggressive,T1,1673.53,3,1,1,0,0,0.0,86,1
2647,bank_partner,balanced,T2,55289.91,1,1,1,0,0,0.0,15,1
2649,social,balanced,T2,4920.72,3,2,1,0,0,0.0,31,1
2651,social,aggressive,T2,25186.36,1,1,0,0,0,0.0,71,1
2652,organic,aggressive,T1,74174.67,2,0,1,0,0,0.0,268,1
2656,referral,cautious,T1,39593.83,3,0,0,0,0,0.0,108,1
2658,referral,cautious,T1,5813.11,0,0,0,0,0,0.0,257,1
2659,paid_search,cautious,T2,4117.87,2,0,0,0,0,0.0,163,1
2660,social,balanced,T2,25249.13,5,1,2,0,0,0.0,60,1
2662,referral,cautious,T2,5500.87,3,0,1,0,0,0.0,135,1
2663,social,cautious,T1,11182.18,1,0,1,0,0,0.0,181,1
2665,paid_search,balanced,T2,12389.24,5,1,1,0,0,0.0,54,0
2667,paid_search,balanced,T3+,74210.14,6,1,1,0,0,0.0,85,1
2668,referral,cautious,T2,5389.94,6,0,1,0,0,0.0,101,1
2670,organic,cautious,T2,500.0,2,0,0,0,0,0.0,243,1
2671,paid_search,balanced,T3+,1270.53,2,0,0,0,0,0.0,146,1
2672,referral,aggressive,T2,7259.26,4,1,3,1,0,1424.75,84,0
2673,organic,cautious,T1,42199.38,11,0,2,3,0,22148.86,106,0
2674,referral,aggressive,T3+,20950.39,1,1,1,0,0,0.0,58,1
2676,organic,balanced,T3+,2619.08,5,0,2,0,0,0.0,335,1
2678,paid_search,cautious,T3+,3013.31,2,0,1,0,0,0.0,96,1
2679,organic,aggressive,T3+,3635.02,4,0,2,0,0,0.0,167,1
2680,organic,balanced,T1,7111.85,6,1,3,3,0,2032.71,18,1
2681,paid_search,balanced,T1,27442.85,2,2,0,0,0,0.0,47,0
2682,paid_search,balanced,T3+,7086.77,3,0,2,2,0,2383.5,182,0
2683,paid_search,cautious,T3+,18568.46,1,1,0,0,0,0.0,47,0
2685,organic,balanced,T2,12641.22,2,0,1,0,0,0.0,138,0
2688,paid_search,cautious,T2,3347.21,2,0,0,0,0,0.0,323,0
2690,paid_search,aggressive,T3+,20953.53,3,2,2,0,0,0.0,81,0
2691,paid_search,balanced,T1,3375.13,1,1,0,0,0,0.0,77,1
2692,referral,cautious,T3+,33128.21,1,1,0,0,0,0.0,65,1
2693,referral,aggressive,T1,12853.26,1,0,1,0,0,0.0,120,1
2694,referral,aggressive,T3+,4737.4,10,5,2,0,0,0.0,36,0
2695,referral,cautious,T2,13577.25,3,0,0,0,0,0.0,98,0
2696,social,balanced,T2,11530.48,4,2,1,0,0,0.0,62,1
2697,organic,balanced,T2,7276.49,2,0,0,0,0,0.0,170,1
2698,social,cautious,T2,12639.42,3,0,2,0,0,0.0,143,1
2699,paid_search,balanced,T1,9628.92,4,1,2,0,0,0.0,83,1
2700,referral,cautious,T2,11147.21,4,0,0,0,0,0.0,149,1
2701,bank_partner,cautious,T3+,4032.87,3,0,0,0,0,0.0,196,1
2702,bank_partner,cautious,T2,35986.16,2,0,1,0,0,0.0,136,1
2704,organic,aggressive,T2,14440.3,2,1,1,0,0,0.0,6,1
2705,referral,cautious,T3+,29931.63,5,0,2,0,0,0.0,203,1
2706,social,balanced,T2,10932.12,0,0,0,0,0,0.0,250,1
2707,referral,aggressive,T1,5543.5,1,0,0,0,0,0.0,190,1
2708,social,balanced,T1,3880.06,5,1,1,0,0,0.0,88,1
2709,paid_search,balanced,T3+,7100.66,1,0,0,0,0,0.0,131,0
2711,paid_search,aggressive,T3+,12745.74,10,0,5,1,0,2994.08,128,0
2712,social,balanced,T1,1259.54,6,0,1,0,0,0.0,282,1
2713,paid_search,balanced,T3+,646.33,1,0,0,0,0,0.0,210,1
2717,paid_search,cautious,T1,4512.0,4,1,2,0,0,0.0,31,0
2718,social,aggressive,T1,27901.45,1,0,0,0,0,0.0,223,1
2719,bank_partner,cautious,T1,32381.01,5,0,3,0,0,0.0,124,1
2720,bank_partner,cautious,T2,7846.31,5,0,2,0,0,0.0,115,0
2721,social,cautious,T1,30580.12,4,0,2,0,0,0.0,213,1
2722,paid_search,aggressive,T3+,2685.2,2,1,2,0,0,0.0,26,1
2723,paid_search,cautious,T1,26330.84,2,0,2,0,0,0.0,154,1
2726,paid_search,balanced,T1,2160.93,1,0,1,0,0,0.0,216,1
2727,referral,cautious,T1,5320.53,10,3,7,1,0,2356.9,4,0
2728,bank_partner,balanced,T1,28823.46,7,0,6,2,0,13098.670000000002,283,0
2729,organic,aggressive,T1,8567.46,3,0,0,0,0,0.0,221,1
2730,referral,balanced,T1,8752.66,5,1,2,0,0,0.0,53,1
2732,bank_partner,cautious,T2,2293.81,6,0,3,3,0,1327.88,191,1
2734,paid_search,balanced,T3+,1912.28,2,1,1,0,0,0.0,68,1
2735,social,cautious,T2,4355.84,2,2,1,0,0,0.0,79,1
2738,social,aggressive,T1,49696.38,0,0,0,0,0,0.0,265,1
2739,organic,balanced,T2,5059.63,3,1,1,0,0,0.0,11,1
2741,social,balanced,T3+,8537.68,1,0,0,0,0,0.0,101,0
2742,referral,cautious,T3+,18045.04,3,0,1,0,0,0.0,173,1
2743,organic,balanced,T1,4219.9,3,0,1,0,0,0.0,204,1
2745,organic,cautious,T1,26482.89,1,0,0,0,0,0.0,207,1
2746,social,balanced,T3+,5040.92,4,0,1,0,0,0.0,117,1
2747,organic,aggressive,T3+,12623.51,1,0,0,0,0,0.0,228,1
2749,social,balanced,T2,5318.96,2,1,2,0,0,0.0,17,1
2750,paid_search,aggressive,T1,36185.29,2,0,1,0,0,0.0,203,1
2753,referral,balanced,T2,4288.55,2,1,1,0,0,0.0,45,1
2754,social,aggressive,T1,4158.78,1,0,0,0,0,0.0,260,1
2755,paid_search,balanced,T3+,1529.4,8,1,4,1,0,287.39,14,0
2757,social,cautious,T3+,14450.67,2,0,0,0,0,0.0,100,1
2758,organic,balanced,T2,4025.95,6,2,1,0,0,0.0,50,1
2761,social,balanced,T3+,10544.54,3,0,0,0,0,0.0,302,1
2763,organic,cautious,T2,5532.85,0,0,0,0,0,0.0,174,1
2764,social,cautious,T2,48185.09,3,2,1,0,0,0.0,4,1
2765,referral,cautious,T3+,29890.28,1,0,0,0,0,0.0,213,1
2766,paid_search,aggressive,T3+,37428.08,3,2,2,0,0,0.0,82,1
2767,paid_search,balanced,T2,4190.17,3,0,1,0,0,0.0,156,1
2768,organic,balanced,T3+,15790.64,3,0,1,0,0,0.0,232,1
2769,bank_partner,aggressive,T1,40340.82,2,0,0,0,0,0.0,193,1
2770,bank_partner,cautious,T1,2229.67,1,0,0,0,0,0.0,146,1
2771,organic,aggressive,T2,2702.84,8,0,4,0,0,0.0,101,1
2772,organic,balanced,T3+,20027.66,6,0,3,3,0,7992.34,168,1
2773,paid_search,cautious,T2,9287.26,3,1,2,0,0,0.0,29,1
2774,referral,cautious,T2,1832.11,5,3,2,0,0,0.0,17,1
2775,organic,cautious,T1,34846.22,2,1,1,0,0,0.0,22,1
2776,organic,balanced,T3+,5383.91,10,1,6,2,0,1655.45,7,0
2778,organic,balanced,T1,5054.73,2,0,0,0,0,0.0,102,1
2779,organic,aggressive,T2,34606.98,1,0,1,0,0,0.0,96,1
2780,paid_search,aggressive,T2,8424.33,1,0,0,0,0,0.0,116,0
2781,paid_search,balanced,T1,10452.86,1,0,0,0,0,0.0,137,1
2783,paid_search,cautious,T3+,8289.84,5,2,0,0,0,0.0,66,0
2784,bank_partner,balanced,T1,7843.83,3,1,0,0,0,0.0,80,1
2785,social,balanced,T2,8048.35,2,0,0,0,0,0.0,277,0
2787,organic,aggressive,T2,2334.68,2,1,0,0,0,0.0,53,1
2788,referral,balanced,T2,5219.42,1,0,0,0,0,0.0,194,0
2790,organic,cautious,T2,8280.91,7,0,4,4,0,3802.78,140,1
2791,referral,cautious,T1,15368.5,1,0,0,0,0,0.0,268,1
2792,social,cautious,T1,10063.24,2,0,0,0,0,0.0,323,1
2793,social,balanced,T1,13046.42,4,0,1,0,0,0.0,155,1
2796,paid_search,aggressive,T3+,6307.37,1,0,1,0,0,0.0,255,0
2797,organic,balanced,T1,28568.28,1,1,0,0,0,0.0,46,0
2798,social,aggressive,T1,8988.95,2,0,0,0,0,0.0,150,1
2799,bank_partner,balanced,T2,2886.76,2,1,1,0,0,0.0,58,0
2800,paid_search,cautious,T3+,139733.85,3,1,2,0,0,0.0,85,1
2802,organic,cautious,T2,16473.35,1,1,1,0,0,0.0,9,0
2803,organic,aggressive,T2,3914.03,7,4,4,1,1,1039.18,17,0
2804,paid_search,cautious,T1,125189.42,5,1,2,0,0,0.0,43,1
2805,organic,cautious,T3+,78796.54,2,0,0,0,0,0.0,309,1
2806,paid_search,balanced,T1,2609.55,1,0,0,0,0,0.0,112,0
2807,referral,balanced,T1,20195.18,3,2,1,0,0,0.0,2,0
2808,bank_partner,cautious,T1,3496.87,1,0,0,0,0,0.0,222,1
2809,bank_partner,balanced,T1,22196.81,2,2,0,0,0,0.0,70,1
2810,organic,balanced,T3+,1972.75,4,0,0,0,0,0.0,107,1
2811,organic,cautious,T2,2324.16,1,0,1,0,0,0.0,341,1
2812,paid_search,balanced,T1,4867.82,1,1,0,0,0,0.0,46,1
2813,bank_partner,balanced,T3+,57999.99,0,0,0,0,0,0.0,132,1
2814,paid_search,cautious,T3+,4759.43,2,0,2,0,0,0.0,135,1
2815,bank_partner,cautious,T1,1790.85,2,1,0,0,0,0.0,49,1
2816,organic,balanced,T1,12096.03,1,0,1,0,0,0.0,119,1
2817,organic,cautious,T3+,17743.41,2,1,1,0,0,0.0,61,1
2818,referral,balanced,T2,41985.67,1,0,0,0,0,0.0,125,1
2819,referral,cautious,T1,3414.75,4,0,2,0,0,0.0,183,1
2820,organic,aggressive,T1,10785.05,5,0,1,0,0,0.0,96,1
2821,social,cautious,T2,20039.29,7,0,3,2,0,10042.67,179,0
2823,bank_partner,cautious,T2,7899.95,1,0,0,0,0,0.0,268,1
2825,social,balanced,T3+,5374.2,5,2,3,0,0,0.0,5,0
2826,paid_search,balanced,T2,3964.58,2,0,1,0,0,0.0,149,1
2827,social,aggressive,T3+,2418.18,3,0,0,0,0,0.0,270,1
2829,referral,balanced,T1,1362.52,5,0,0,0,0,0.0,132,1
2832,organic,aggressive,T2,6569.29,4,0,1,3,1,4220.05,163,1
2833,organic,balanced,T1,13460.94,2,1,0,0,0,0.0,42,1
2835,organic,balanced,T1,21371.01,1,0,0,0,0,0.0,269,1
2836,paid_search,balanced,T3+,3459.06,1,0,0,0,0,0.0,150,1
2838,organic,cautious,T1,6903.74,1,0,0,0,0,0.0,158,1
2839,organic,balanced,T1,3339.77,5,0,1,0,0,0.0,96,1
2840,social,cautious,T2,1878.79,2,0,0,0,0,0.0,241,1
2841,social,balanced,T2,711.8,1,0,0,0,0,0.0,320,1
2842,bank_partner,aggressive,T2,500.0,0,0,0,0,0,0.0,227,0
2843,referral,aggressive,T2,21701.18,4,1,1,0,0,0.0,65,0
2844,referral,balanced,T2,8214.22,5,0,3,0,0,0.0,320,1
2845,organic,balanced,T2,5649.98,2,0,0,0,0,0.0,122,1
2846,social,balanced,T2,3810.74,6,3,3,1,1,743.55,61,1
2847,paid_search,balanced,T1,51315.68,1,1,0,0,0,0.0,24,1
2850,social,cautious,T3+,5817.33,1,0,0,0,0,0.0,309,1
2851,social,balanced,T1,2361.99,3,0,1,0,0,0.0,298,1
2853,bank_partner,cautious,T2,27061.27,1,0,1,0,0,0.0,222,1
2854,organic,cautious,T2,7308.82,2,0,0,0,0,0.0,226,1
2855,social,cautious,T3+,2341.52,1,0,0,0,0,0.0,224,1
2856,paid_search,aggressive,T3+,14193.34,1,0,0,0,0,0.0,173,1
2857,organic,balanced,T1,22013.69,0,0,0,0,0,0.0,189,1
2858,organic,balanced,T2,17174.24,1,0,0,0,0,0.0,252,1
2859,paid_search,balanced,T2,124064.95,3,1,1,0,0,0.0,55,1
2862,referral,balanced,T3+,18237.18,5,0,2,3,0,9639.91,230,0
2864,social,balanced,T2,3587.29,1,0,0,0,0,0.0,97,0
2865,referral,balanced,T2,46733.06,0,0,0,0,0,0.0,151,0
2866,organic,aggressive,T1,38838.03,3,1,0,0,0,0.0,89,1
