user_id,risk_profile,acquisition_channel,aum,buy_frequency,last_buy_at,aum_quartile,frequency_quartile,strategy_segment
1564,cautious,organic,0.0,0,,0,0,low_engagement
1565,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1566,cautious,paid_search,0.0,0,,0,0,low_engagement
1567,cautious,social,0.0,0,,0,0,low_engagement
1568,balanced,organic,0.0,0,,0,0,low_engagement
1569,balanced,social,0.0,0,,0,0,low_engagement
1570,cautious,referral,0.0,0,,0,0,low_engagement
1571,balanced,referral,0.0,0,,0,0,low_engagement
1572,cautious,paid_search,0.0,0,,0,0,low_engagement
1573,cautious,referral,0.0,0,,0,0,low_engagement
1574,cautious,referral,0.0,0,,0,0,low_engagement
1575,balanced,organic,0.0,0,,0,0,low_engagement
1576,cautious,social,0.0,0,,0,0,low_engagement
1577,balanced,referral,0.0,0,,0,0,low_engagement
1578,aggressive,bank_partner,0.0,0,,0,0,low_engagement
1579,balanced,referral,0.0,0,,0,0,low_engagement
1580,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
1581,balanced,organic,0.0,0,,0,0,low_engagement
1582,balanced,bank_partner,0.0,0,,0,0,low_engagement
1584,cautious,paid_search,0.0,0,,0,0,low_engagement
1585,cautious,organic,0.0,0,,0,0,low_engagement
1586,cautious,paid_search,0.0,0,,0,0,low_engagement
1587,balanced,social,0.0,0,,0,0,low_engagement
1588,cautious,organic,0.0,0,,0,0,low_engagement
1589,aggressive,referral,0.0,0,,0,0,low_engagement
1590,balanced,organic,0.0,0,,0,0,low_engagement
1591,balanced,social,0.0,0,,0,0,low_engagement
1592,cautious,social,0.0,0,,0,0,low_engagement
1593,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1594,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
1595,balanced,paid_search,0.0,0,,0,0,low_engagement
1596,aggressive,social,0.0,0,,0,0,low_engagement
1597,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
1598,cautious,referral,0.0,0,,0,0,low_engagement
1599,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
1600,cautious,paid_search,0.0,0,,0,0,low_engagement
1601,cautious,bank_partner,0.0,0,,0,0,low_engagement
1602,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1603,balanced,organic,0.0,0,,0,0,low_engagement
1604,aggressive,paid_search,0.0,0,,0,0,low_engagement
1605,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1606,balanced,paid_search,0.0,0,,0,0,low_engagement
1608,balanced,bank_partner,0.0,0,,0,0,low_engagement
1609,cautious,social,0.0,0,,0,0,low_engagement
1610,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
1611,cautious,bank_partner,0.0,0,,0,0,low_engagement
1612,balanced,organic,0.0,0,,0,0,low_engagement
1613,balanced,referral,0.0,0,,0,0,low_engagement
1617,balanced,paid_search,0.0,0,,0,0,low_engagement
1618,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
1619,balanced,bank_partner,0.0,0,,0,0,low_engagement
1620,cautious,bank_partner,0.0,0,,0,0,low_engagement
1621,cautious,organic,0.0,0,,0,0,low_engagement
1622,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1623,cautious,referral,0.0,0,,0,0,low_engagement
1624,cautious,referral,0.0,0,,0,0,low_engagement
1625,cautious,organic,0.0,0,,0,0,low_engagement
1627,balanced,organic,0.0,0,,0,0,low_engagement
1628,aggressive,organic,0.0,0,,0,0,low_engagement
1630,cautious,referral,0.0,0,,0,0,low_engagement
1631,balanced,paid_search,0.0,0,,0,0,low_engagement
1632,balanced,referral,0.0,0,,0,0,low_engagement
1633,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1634,aggressive,referral,0.0,0,,0,0,low_engagement
1635,aggressive,bank_partner,0.0,0,,0,0,low_engagement
1636,cautious,paid_search,0.0,0,,0,0,low_engagement
1637,balanced,organic,0.0,0,,0,0,low_engagement
1638,balanced,paid_search,0.0,0,,0,0,low_engagement
1639,cautious,paid_search,0.0,0,,0,0,low_engagement
1640,balanced,bank_partner,0.0,0,,0,0,low_engagement
1642,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
1643,cautious,organic,0.0,0,,0,0,low_engagement
1644,balanced,paid_search,0.0,0,,0,0,low_engagement
1645,balanced,social,0.0,0,,0,0,low_engagement
1646,balanced,organic,0.0,0,,0,0,low_engagement
1647,balanced,social,0.0,0,,0,0,low_engagement
1648,cautious,social,0.0,0,,0,0,low_engagement
1649,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1650,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
1651,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
1652,balanced,social,0.0,0,,0,0,low_engagement
1653,cautious,social,0.0,0,,0,0,low_engagement
1654,cautious,organic,0.0,0,,0,0,low_engagement
1655,aggressive,referral,0.0,0,,0,0,cash_rich_noninvestor
1656,aggressive,social,0.0,0,,0,0,low_engagement
1657,cautious,paid_search,0.0,0,,0,0,low_engagement
1660,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
1661,cautious,paid_search,0.0,0,,0,0,low_engagement
1662,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1663,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
1665,balanced,organic,0.0,0,,0,0,low_engagement
1666,cautious,bank_partner,0.0,0,,0,0,low_engagement
1667,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1668,aggressive,referral,0.0,0,,0,0,low_engagement
1669,balanced,paid_search,0.0,0,,0,0,low_engagement
1670,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
1671,aggressive,organic,0.0,0,,0,0,low_engagement
1672,balanced,organic,0.0,0,,0,0,low_engagement
1673,balanced,paid_search,0.0,0,,0,0,low_engagement
1674,balanced,organic,0.0,0,,0,0,low_engagement
1675,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
1676,cautious,organic,0.0,0,,0,0,low_engagement
1677,cautious,organic,0.0,0,,0,0,low_engagement
1678,aggressive,paid_search,0.0,0,,0,0,low_engagement
1680,cautious,bank_partner,0.0,0,,0,0,low_engagement
1681,aggressive,paid_search,0.0,0,,0,0,low_engagement
1682,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
1683,cautious,paid_search,0.0,0,,0,0,low_engagement
1684,balanced,social,0.0,0,,0,0,low_engagement
1685,aggressive,organic,0.0,0,,0,0,low_engagement
1686,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
1687,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
1688,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
1689,cautious,organic,0.0,0,,0,0,low_engagement
1690,cautious,social,0.0,0,,0,0,low_engagement
1691,balanced,social,0.0,0,,0,0,low_engagement
1692,cautious,referral,0.0,0,,0,0,low_engagement
1693,balanced,organic,0.0,0,,0,0,low_engagement
1694,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1695,cautious,bank_partner,0.0,0,,0,0,low_engagement
1697,cautious,organic,0.0,0,,0,0,low_engagement
1698,balanced,social,0.0,0,,0,0,low_engagement
1699,aggressive,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
1700,aggressive,paid_search,0.0,0,,0,0,low_engagement
1701,aggressive,organic,0.0,0,,0,0,low_engagement
1702,balanced,paid_search,0.0,0,,0,0,low_engagement
1705,balanced,referral,0.0,0,,0,0,low_engagement
1706,cautious,social,0.0,0,,0,0,low_engagement
1707,balanced,bank_partner,0.0,0,,0,0,low_engagement
1708,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
1709,balanced,organic,0.0,0,,0,0,low_engagement
1710,aggressive,organic,0.0,0,,0,0,low_engagement
1711,cautious,paid_search,0.0,0,,0,0,low_engagement
1712,cautious,organic,0.0,0,,0,0,low_engagement
1713,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1714,balanced,referral,0.0,0,,0,0,low_engagement
1715,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1716,aggressive,paid_search,0.0,0,,0,0,low_engagement
1717,aggressive,referral,0.0,0,,0,0,low_engagement
1718,balanced,referral,0.0,0,,0,0,low_engagement
1719,cautious,bank_partner,0.0,0,,0,0,low_engagement
1720,aggressive,bank_partner,0.0,0,,0,0,low_engagement
1721,cautious,paid_search,0.0,0,,0,0,low_engagement
1722,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1723,balanced,social,0.0,0,,0,0,low_engagement
1724,balanced,organic,0.0,0,,0,0,low_engagement
1726,cautious,paid_search,0.0,0,,0,0,low_engagement
1728,cautious,bank_partner,0.0,0,,0,0,low_engagement
1729,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
1730,cautious,organic,0.0,0,,0,0,low_engagement
1731,aggressive,organic,0.0,0,,0,0,low_engagement
1732,balanced,social,0.0,0,,0,0,low_engagement
1733,aggressive,bank_partner,0.0,0,,0,0,low_engagement
1734,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1735,cautious,paid_search,0.0,0,,0,0,low_engagement
1736,cautious,organic,0.0,0,,0,0,low_engagement
1737,cautious,social,0.0,0,,0,0,low_engagement
1738,cautious,social,0.0,0,,0,0,low_engagement
1739,aggressive,organic,0.0,0,,0,0,low_engagement
1740,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
1741,cautious,referral,0.0,0,,0,0,low_engagement
1742,cautious,social,0.0,0,,0,0,low_engagement
1743,cautious,social,0.0,0,,0,0,low_engagement
1744,balanced,paid_search,0.0,0,,0,0,low_engagement
1745,cautious,bank_partner,0.0,0,,0,0,low_engagement
1746,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1747,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
1749,balanced,paid_search,0.0,0,,0,0,low_engagement
1750,cautious,organic,0.0,0,,0,0,low_engagement
1751,cautious,paid_search,0.0,0,,0,0,low_engagement
1752,balanced,referral,0.0,0,,0,0,low_engagement
1753,balanced,referral,0.0,0,,0,0,low_engagement
1754,balanced,referral,0.0,0,,0,0,low_engagement
1755,cautious,social,0.0,0,,0,0,low_engagement
1756,balanced,social,0.0,0,,0,0,low_engagement
1758,cautious,organic,0.0,0,,0,0,low_engagement
1760,balanced,paid_search,0.0,0,,0,0,low_engagement
1761,aggressive,organic,0.0,0,,0,0,low_engagement
1762,cautious,organic,0.0,0,,0,0,low_engagement
1763,cautious,referral,0.0,0,,0,0,low_engagement
1765,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
1766,cautious,organic,0.0,0,,0,0,low_engagement
1767,cautious,paid_search,0.0,0,,0,0,low_engagement
1768,cautious,paid_search,0.0,0,,0,0,low_engagement
1769,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
1770,cautious,social,0.0,0,,0,0,low_engagement
1771,balanced,organic,0.0,0,,0,0,low_engagement
1772,cautious,organic,0.0,0,,0,0,low_engagement
1773,balanced,organic,0.0,0,,0,0,low_engagement
1774,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1775,cautious,paid_search,0.0,0,,0,0,low_engagement
1776,balanced,referral,0.0,0,,0,0,low_engagement
1777,balanced,bank_partner,0.0,0,,0,0,low_engagement
1778,aggressive,paid_search,0.0,0,,0,0,low_engagement
1779,cautious,bank_partner,0.0,0,,0,0,low_engagement
1780,balanced,social,0.0,0,,0,0,low_engagement
1781,aggressive,organic,0.0,0,,0,0,low_engagement
1782,aggressive,bank_partner,0.0,0,,0,0,low_engagement
1783,balanced,organic,0.0,0,,0,0,low_engagement
1784,aggressive,social,0.0,0,,0,0,low_engagement
1785,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
1786,cautious,social,0.0,0,,0,0,low_engagement
1787,balanced,paid_search,0.0,0,,0,0,low_engagement
1788,cautious,organic,0.0,0,,0,0,low_engagement
1790,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1791,balanced,social,0.0,0,,0,0,low_engagement
1792,aggressive,bank_partner,0.0,0,,0,0,low_engagement
1794,balanced,social,0.0,0,,0,0,low_engagement
1796,cautious,organic,0.0,0,,0,0,low_engagement
1797,balanced,bank_partner,0.0,0,,0,0,low_engagement
1799,balanced,paid_search,0.0,0,,0,0,low_engagement
1800,balanced,paid_search,0.0,0,,0,0,low_engagement
1801,cautious,social,0.0,0,,0,0,low_engagement
1802,aggressive,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
1803,balanced,social,0.0,0,,0,0,low_engagement
1805,cautious,organic,0.0,0,,0,0,low_engagement
1806,balanced,organic,0.0,0,,0,0,low_engagement
1807,aggressive,organic,0.0,0,,0,0,low_engagement
1808,balanced,referral,0.0,0,,0,0,low_engagement
1809,cautious,paid_search,0.0,0,,0,0,low_engagement
1810,aggressive,organic,0.0,0,,0,0,low_engagement
1811,balanced,paid_search,0.0,0,,0,0,low_engagement
1812,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
1813,cautious,referral,0.0,0,,0,0,low_engagement
1814,cautious,paid_search,0.0,0,,0,0,low_engagement
1815,cautious,paid_search,0.0,0,,0,0,low_engagement
1816,aggressive,bank_partner,0.0,0,,0,0,low_engagement
1817,cautious,organic,0.0,0,,0,0,low_engagement
1819,cautious,social,0.0,0,,0,0,low_engagement
1820,cautious,paid_search,0.0,0,,0,0,low_engagement
1821,balanced,social,0.0,0,,0,0,low_engagement
1822,balanced,bank_partner,0.0,0,,0,0,low_engagement
1823,balanced,bank_partner,0.0,0,,0,0,low_engagement
1824,cautious,organic,0.0,0,,0,0,low_engagement
1825,balanced,paid_search,0.0,0,,0,0,low_engagement
1826,cautious,organic,0.0,0,,0,0,low_engagement
1827,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
1828,balanced,social,0.0,0,,0,0,low_engagement
1829,balanced,organic,0.0,0,,0,0,low_engagement
1830,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
1831,balanced,social,0.0,0,,0,0,low_engagement
1832,balanced,referral,0.0,0,,0,0,low_engagement
1833,balanced,organic,0.0,0,,0,0,low_engagement
1834,cautious,paid_search,0.0,0,,0,0,low_engagement
1835,cautious,paid_search,0.0,0,,0,0,low_engagement
1836,balanced,bank_partner,0.0,0,,0,0,low_engagement
1837,balanced,organic,0.0,0,,0,0,low_engagement
1838,cautious,organic,0.0,0,,0,0,low_engagement
1839,balanced,referral,0.0,0,,0,0,low_engagement
1840,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
1841,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1842,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
1843,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
1844,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
1845,balanced,organic,0.0,0,,0,0,low_engagement
1847,aggressive,organic,0.0,0,,0,0,low_engagement
1848,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1849,cautious,social,0.0,0,,0,0,low_engagement
1850,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1851,cautious,referral,0.0,0,,0,0,low_engagement
1852,balanced,paid_search,0.0,0,,0,0,low_engagement
1853,cautious,social,0.0,0,,0,0,low_engagement
1854,balanced,referral,0.0,0,,0,0,low_engagement
1855,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
1856,cautious,referral,0.0,0,,0,0,low_engagement
1857,cautious,social,0.0,0,,0,0,low_engagement
1858,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
1859,balanced,paid_search,0.0,0,,0,0,low_engagement
1860,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
1861,aggressive,paid_search,0.0,0,,0,0,low_engagement
1862,cautious,social,0.0,0,,0,0,low_engagement
1863,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1864,cautious,social,0.0,0,,0,0,low_engagement
1865,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
1866,balanced,paid_search,0.0,0,,0,0,low_engagement
1868,aggressive,referral,0.0,0,,0,0,low_engagement
1869,aggressive,social,0.0,0,,0,0,low_engagement
1870,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1871,balanced,organic,0.0,0,,0,0,low_engagement
1872,cautious,referral,0.0,0,,0,0,low_engagement
1873,aggressive,organic,0.0,0,,0,0,low_engagement
1874,cautious,referral,0.0,0,,0,0,low_engagement
1875,aggressive,organic,0.0,0,,0,0,low_engagement
1876,cautious,organic,0.0,0,,0,0,low_engagement
1877,balanced,social,0.0,0,,0,0,low_engagement
1878,aggressive,social,0.0,0,,0,0,low_engagement
1880,balanced,paid_search,0.0,0,,0,0,low_engagement
1881,cautious,organic,0.0,0,,0,0,low_engagement
1883,cautious,organic,0.0,0,,0,0,low_engagement
1884,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
1885,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
1886,balanced,organic,0.0,0,,0,0,low_engagement
1887,cautious,bank_partner,0.0,0,,0,0,low_engagement
1888,balanced,organic,0.0,0,,0,0,low_engagement
1889,balanced,organic,0.0,0,,0,0,low_engagement
1890,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1891,cautious,bank_partner,0.0,0,,0,0,low_engagement
1892,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1893,balanced,referral,0.0,0,,0,0,low_engagement
1894,balanced,referral,0.0,0,,0,0,low_engagement
1895,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
1896,aggressive,organic,0.0,0,,0,0,low_engagement
1897,cautious,organic,0.0,0,,0,0,low_engagement
1898,cautious,social,0.0,0,,0,0,low_engagement
1899,aggressive,referral,0.0,0,,0,0,cash_rich_noninvestor
1900,balanced,paid_search,0.0,0,,0,0,low_engagement
1901,aggressive,bank_partner,0.0,0,,0,0,low_engagement
1902,balanced,organic,0.0,0,,0,0,low_engagement
1903,aggressive,organic,0.0,0,,0,0,low_engagement
1904,balanced,referral,0.0,0,,0,0,low_engagement
1905,aggressive,social,0.0,0,,0,0,low_engagement
1906,cautious,bank_partner,0.0,0,,0,0,low_engagement
1907,cautious,social,0.0,0,,0,0,low_engagement
1908,cautious,organic,0.0,0,,0,0,low_engagement
1909,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1910,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
1912,balanced,organic,0.0,0,,0,0,low_engagement
1913,balanced,referral,0.0,0,,0,0,low_engagement
1914,balanced,referral,0.0,0,,0,0,low_engagement
1915,cautious,social,0.0,0,,0,0,low_engagement
1917,balanced,referral,0.0,0,,0,0,low_engagement
1918,aggressive,referral,0.0,0,,0,0,cash_rich_noninvestor
1919,balanced,referral,0.0,0,,0,0,low_engagement
1920,balanced,referral,0.0,0,,0,0,low_engagement
1921,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
1922,cautious,referral,0.0,0,,0,0,low_engagement
1923,balanced,bank_partner,0.0,0,,0,0,low_engagement
1925,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
1926,balanced,organic,0.0,0,,0,0,low_engagement
1927,cautious,paid_search,0.0,0,,0,0,low_engagement
1928,cautious,organic,0.0,0,,0,0,low_engagement
1929,balanced,organic,0.0,0,,0,0,low_engagement
1930,balanced,organic,0.0,0,,0,0,low_engagement
1931,balanced,bank_partner,0.0,0,,0,0,low_engagement
1932,cautious,referral,0.0,0,,0,0,low_engagement
1933,balanced,organic,0.0,0,,0,0,low_engagement
1934,cautious,organic,0.0,0,,0,0,low_engagement
1935,balanced,paid_search,0.0,0,,0,0,low_engagement
1936,balanced,paid_search,0.0,0,,0,0,low_engagement
1937,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
1938,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1939,cautious,organic,0.0,0,,0,0,low_engagement
1940,balanced,organic,0.0,0,,0,0,low_engagement
1941,cautious,organic,0.0,0,,0,0,low_engagement
1942,cautious,social,0.0,0,,0,0,low_engagement
1943,balanced,social,0.0,0,,0,0,low_engagement
1944,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
1945,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
1946,aggressive,organic,0.0,0,,0,0,low_engagement
1949,balanced,organic,0.0,0,,0,0,low_engagement
1950,balanced,social,0.0,0,,0,0,low_engagement
1952,aggressive,referral,0.0,0,,0,0,low_engagement
1953,cautious,organic,0.0,0,,0,0,low_engagement
1954,cautious,organic,0.0,0,,0,0,low_engagement
1955,balanced,organic,0.0,0,,0,0,low_engagement
1956,balanced,social,0.0,0,,0,0,low_engagement
1957,aggressive,organic,0.0,0,,0,0,low_engagement
1958,balanced,referral,0.0,0,,0,0,low_engagement
1959,aggressive,organic,0.0,0,,0,0,low_engagement
1960,balanced,referral,0.0,0,,0,0,low_engagement
1961,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1962,balanced,organic,0.0,0,,0,0,low_engagement
1963,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1964,cautious,social,0.0,0,,0,0,low_engagement
1965,balanced,bank_partner,0.0,0,,0,0,low_engagement
1966,cautious,organic,0.0,0,,0,0,low_engagement
1968,balanced,organic,0.0,0,,0,0,low_engagement
1969,cautious,referral,0.0,0,,0,0,low_engagement
1970,balanced,paid_search,0.0,0,,0,0,low_engagement
1972,balanced,referral,0.0,0,,0,0,low_engagement
1973,aggressive,bank_partner,0.0,0,,0,0,low_engagement
1974,cautious,paid_search,0.0,0,,0,0,low_engagement
1975,balanced,social,0.0,0,,0,0,low_engagement
1976,aggressive,social,0.0,0,,0,0,low_engagement
1977,aggressive,social,0.0,0,,0,0,low_engagement
1978,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1979,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
1980,cautious,referral,0.0,0,,0,0,low_engagement
1981,balanced,social,0.0,0,,0,0,low_engagement
1982,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1984,cautious,paid_search,0.0,0,,0,0,low_engagement
1985,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1986,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
1987,aggressive,organic,0.0,0,,0,0,low_engagement
1988,balanced,organic,0.0,0,,0,0,low_engagement
1989,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
1990,balanced,social,0.0,0,,0,0,low_engagement
1991,cautious,paid_search,0.0,0,,0,0,low_engagement
1992,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
1993,balanced,bank_partner,0.0,0,,0,0,low_engagement
1994,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1995,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
1996,balanced,bank_partner,0.0,0,,0,0,low_engagement
1997,aggressive,referral,0.0,0,,0,0,low_engagement
1998,cautious,referral,0.0,0,,0,0,low_engagement
1999,cautious,organic,0.0,0,,0,0,low_engagement
2000,cautious,bank_partner,0.0,0,,0,0,low_engagement
2001,aggressive,organic,0.0,0,,0,0,low_engagement
